Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
153,0.75,0.75,0.25,0.75,0.75,0.25,0.5,1,1,0.5,0.25,0.75,0.5,0.5,1,0.5,1,0.5,0.5,1,1,1,0.25,1,1,0.25,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0.5,0.5,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.5,0.25,0.75,0.5,0.75,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.25,0.75,0.25,0.75,0.5,1,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.25,0.5,0.75,0.75,0.5,0.25,0.75,0.25,0.75,0.25,0.75,0.75,1,0.75,0.75,0.5,0.25,1,1,1,0.75,0.25,0.25,0.75
154,0.25,0.25,0.75,1,1,0.25,0.5,0.5,0.25,0.25,0.25,1,0.75,0.5,1,1,1,0.25,0.25,0.25,0.25,0.25,1,0.25,0.25,0.5,0.5,1,0.5,1,0.75,0.25,1,0.5,1,0.5,0.5,0.25,0.75,0.75,1,0.25,0.75,0.75,0.5,1,0.5,0.5,0.25,1,0.75,0.5,1,0.75,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.75,1,1,1,0.75,1,1,1,0.25,0.5,1,0.5,0.25,1,0.5,0.5,0.25,1,0.5,1,0.75,0.5,0.25,0.75,0.5,0.25,0.5,1,1,1,0.5,1,0.5,0.5,0.25,0.75,1,0.5
155,0.75,0.75,0.25,0.25,0.25,1,0.25,1,1,0.25,0.5,0.25,0.75,0.5,0.25,0.75,0.25,0.75,0.25,0.75,1,0.75,0.75,1,0.75,0.5,1,1,0.25,0.75,0.75,0.75,0.5,1,0.75,1,0.5,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.25,1,0.25,0.5,1,1,1,0.5,1,0.75,1,1,0.5,1,0.5,1,0.25,1,1,0.25,0.25,1,0.75,1,0.75,0.5,1,0.5,1,0.75,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.25,0.25,1,0.75,0.25,0.5,1,0.25,0.25,1,0.5,1,1
156,0.75,0.25,0.75,0.5,0.25,0.75,0.25,0.75,0.5,0.25,0.75,1,0.75,0.25,0.75,0.75,0.5,1,0.75,0.25,0.25,1,0.75,0.25,0.75,0.5,1,0.75,1,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.5,0.75,0.75,0.75,0.5,1,0.75,0.25,0.25,0.25,0.5,0.25,1,0.25,0.5,1,0.75,1,0.5,0.5,0.5,0.5,0.25,0.75,1,0.75,1,0.5,0.25,0.5,0.5,1,1,1,1,0.75,0.5,1,0.75,1,0.75,0.5,1,0.75,0.5,0.25,0.75,0.75,1,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25
157,0.5,0.5,0.5,0.25,0.25,1,1,0.5,0.25,1,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,0.25,0.5,0.75,0.5,1,0.5,0.5,0.5,0.25,0.5,0.5,0.5,1,0.75,0.75,0.5,1,1,1,0.75,0.25,0.25,1,0.75,0.75,0.75,0.25,0.25,0.5,0.5,1,0.5,0.5,0.25,0.75,1,0.75,0.5,1,1,1,1,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,1,1,1,0.5,0.25,0.5,0.25,1,0.5,1,0.75,1,0.25,0.25,1,0.5,0.5,1,0.75,0.75,0.75,0.5,1,0.5,0.25,1,0.75,1,0.25,0.25,0.75,0.75
158,0.5,0.5,0.25,0.25,0.75,1,1,0.25,0.75,0.75,0.25,1,0.5,0.5,0.25,0.75,0.25,0.5,1,1,0.25,1,1,1,1,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.5,0.25,1,0.5,0.25,0.25,0.25,0.75,1,0.25,1,0.75,0.75,0.25,0.25,0.5,0.5,0.25,1,0.75,0.25,0.75,1,1,0.5,0.5,1,0.75,0.75,0.75,0.75,1,0.5,0.25,0.25,0.25,1,1,1,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.25,1,1,1,1,0.25,0.5,1,0.25,0.5,0.5,1,1,1,0.75,1,1,0.75
159,1,0.5,0.5,0.25,0.25,0.25,1,0.75,0.5,0.5,1,0.5,0.25,1,0.75,0.75,0.75,1,0.75,0.25,1,0.25,1,0.5,1,1,1,0.25,1,0.75,1,0.25,0.5,0.25,1,1,0.5,0.5,1,0.5,1,0.75,1,0.25,0.75,0.5,0.25,0.5,0.5,1,1,1,1,0.75,1,1,1,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.75,1,0.75,0.75,0.25,0.25,0.25,1,0.25,0.25,0.25,1,0.5,0.5,0.5,0.25,1,0.25,0.5,1,0.75,0.25,0.5,0.25,0.75,0.5,1,0.75,0.5,0.5,1,0.5,1,0.25,0.25,1,0.25
160,1,0.75,0.5,0.5,1,0.75,0.25,0.75,0.25,1,0.75,0.5,0.5,1,0.75,0.75,0.25,0.75,0.5,0.25,1,1,0.5,0.5,1,0.75,0.5,1,0.75,0.75,0.25,0.75,0.25,1,1,0.75,0.25,0.25,0.25,1,0.25,0.25,0.5,0.25,1,0.25,0.25,0.5,0.25,0.75,0.25,0.75,1,0.75,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.75,1,0.5,1,0.75,0.75,0.25,0.75,0.25,1,1,0.5,1,1,0.75,0.5,0.5,1,0.5,0.25,1,1,1,0.25,1,1,1,1,0.75,0.5,0.25,1,1,0.75,0.75,0.25,0.25,0.75,1,0.5
161,0.75,0.75,0.25,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.25,0.75,0.5,1,0.5,0.5,0.75,0.75,0.5,0.25,0.5,1,0.75,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.5,0.5,0.5,0.25,0.75,1,0.75,0.75,0.25,0.25,0.5,1,1,1,0.75,1,0.75,1,1,0.5,1,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.75,0.75,0.5,0.75,0.75,0.5,1,1,0.5,0.5,1,0.75,0.25,0.75,0.5,0.25,0.75,0.75,0.75,1,0.75,0.75,0.75,0.5,0.75,0.75,0.25,0.5,0.25,0.5,0.25,0.75,1,1,0.75,0.75
162,1,0.75,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.25,1,0.75,0.75,0.75,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.75,0.75,1,0.25,0.75,0.75,0.5,1,1,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.75,0.5,0.75,0.75,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.5,1,0.5,0.75,0.75,0.5,0.25,1,0.5,0.25,1,0.75,0.5,0.5,0.5,1,1,1,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0.75,1,0.75,1,0.5,1,0.5,0.5,0.5,1,0.25,0.5
163,0.25,0.5,0.25,0.5,0.5,0.25,1,1,0.75,1,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.25,0.25,1,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.25,1,0.25,0.25,1,0.5,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.75,0.25,0.25,1,0.75,0.5,1,1,1,0.75,1,0.75,0.25,0.25,1,0.75,0.5,1,0.75,0.25,0.75,0.75,0.25,0.25,1,0.75,1,0.75,0.5,0.25,0.25,1,1,0.25,0.25,1,1,1,1,0.75,1,0.5,1,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.5
164,0.25,0.75,0.5,0.75,1,0.75,0.5,1,0.75,0.5,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.5,1,0.75,1,1,0.75,0.5,0.5,0.75,1,0.75,0.75,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.5,1,0.75,0.75,0.25,0.25,0.5,0.25,0.75,0.75,1,1,0.75,1,0.75,1,1,0.75,0.25,1,0.75,0.25,0.25,1,1,0.75,1,1,0.25,0.25,1,0.75,0.25,0.75,1,1,1,0.75,1,0.5,0.25,1,1,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.25
165,0.5,0.25,0.75,0.5,0.5,1,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.25,1,0.25,0.75,0.5,0.25,0.25,0.75,0.25,0.5,0.5,0.5,1,0.75,1,0.5,1,0.5,1,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.75,1,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,1,0.25,0.25,0.75,1,0.5,0.5,1,0.25,0.75,0.5,1,0.25,0.5,0.25,0.5,0.75,0.75,0.75,0.25,0.75,0.75,0.5,1,0.75,0.25,0.75,0.75,1,0.75,0.75,0.75,0.25,0.75,0.75,0.25,1,1,0.25,0.5,1,1,0.25,0.25,0.75,0.5,0.5,0.5,0.25,0.75,0.75
166,0.75,0.75,0.25,1,0.25,0.75,1,0.75,0.75,1,0.75,0.25,1,0.75,0.75,0.75,1,0.75,0.5,0.25,0.5,0.25,0.25,0.5,0.5,1,1,0.75,1,0.5,0.25,0.25,1,0.25,0.5,1,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,1,1,0.75,1,0.75,1,0.25,0.5,1,1,0.5,0.25,0.25,0.25,0.25,1,0.75,0.5,1,0.75,0.25,0.25,1,1,0.5,1,0.25,1,0.75,1,1,0.25,1,0.75,1,0.75,0.25,0.25,0.25,1,1,1,1,0.75,1,1,0.25,0.5,0.75,1,0.75,0.25
167,1,0.25,0.5,1,1,0.75,1,0.5,1,0.75,0.25,0.5,1,1,0.75,1,0.5,1,0.75,0.25,0.5,1,0.25,0.75,0.75,0.25,0.25,0.25,1,0.75,0.75,0.75,0.25,0.5,0.5,1,0.25,0.75,0.75,0.5,0.5,1,0.75,0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.75,1,1,0.5,0.5,1,0.75,0.25,0.75,0.75,0.75,1,1,1,0.5,0.5,0.25,0.25,0.75,1,0.5,0.25,1,0.5,1,0.75,0.75,0.5,0.5,0.25,0.75,0.75,1,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,1,0.25
168,0.25,0.5,0.75,0.75,0.5,0.75,0.5,1,0.75,0.25,0.5,0.5,0.75,1,0.5,0.25,0.75,0.5,0.25,0.75,0.25,0.25,1,0.75,0.25,0.25,0.75,0.75,0.5,0.75,1,1,1,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.75,0.25,0.25,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.5,0.75,1,0.75,0.5,1,0.5,0.75,0.25,0.75,0.75,0.75,1,0.5,0.25,1,0.75,0.75,1,0.5,1,0.75,0.5,0.25,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.75,0.5,0.75,0.5,0.75,1,0.75,0.5,0.75,0.5,0.25,0.75,1,0.75,0.5,1,0.5,1
169,0.5,1,1,0.75,1,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.75,0.75,1,0.75,0.25,0.5,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.75,1,0.5,0.5,0.75,0.5,1,1,0.25,0.75,0.75,0.25,0.25,0.75,1,0.25,0.5,0.25,0.25,0.75,0.75,0.25,0.75,1,1,0.5,0.25,0.75,1,0.25,0.5,0.25,0.25,0.5,1,0.75,0.5,1,0.25,0.5,0.5,1,1,0.5,1,0.75,1,0.5,1,0.5,1,1,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.5,0.5,1,0.25,0.75,0.5,1,1,0.25,1,0.5
170,0.5,1,0.25,0.25,0.25,0.5,0.25,1,0.75,0.5,0.25,1,0.75,1,0.25,0.75,0.5,1,0.75,0.5,0.25,0.75,1,0.75,0.25,0.25,0.5,0.25,1,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.25,0.5,1,0.75,0.25,0.75,0.75,0.75,0.25,0.5,0.25,0.75,0.5,1,1,0.75,1,0.75,0.5,1,0.75,1,0.25,0.75,0.25,0.25,0.75,0.75,1,0.5,0.25,1,1,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.5,1,0.75,0.75,0.5,1,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.25,1,0.75,0.75,0.25,0.25,0.75,0.75
171,0.75,0.25,1,0.25,0.75,0.5,1,0.75,0.75,0.75,0.75,0.25,0.5,0.25,0.5,1,0.75,1,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.5,0.25,0.75,0.75,0.75,0.25,0.75,1,0.25,1,0.75,1,0.75,0.75,0.75,0.25,0.25,0.5,1,0.5,1,0.5,1,0.75,1,0.75,0.5,1,1,1,0.5,1,0.75,0.5,1,0.5,0.25,0.25,1,1,1,1,0.75,0.5,1,0.75,1,0.75,0.25,0.25,0.5,0.5,1,0.25,0.25,0.25,0.75,0.5,1,0.75,0.5,1,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25
172,0.75,0.5,1,0.75,1,0.75,1,1,0.5,0.25,1,0.75,1,0.75,0.5,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.5,0.25,1,0.75,0.25,0.75,0.75,0.25,0.5,0.25,0.5,1,0.5,0.25,0.75,1,0.25,0.75,0.75,0.5,0.25,0.75,1,0.5,0.25,0.5,0.5,0.25,0.75,0.75,1,0.75,1,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.5,0.5,1,1,1,0.5,0.25,0.5,0.75,1,1,1,1,1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.25,1,1,1,0.5,0.25,1,0.75
173,0.5,1,0.75,1,0.75,0.75,1,1,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.5,1,1,0.5,0.25,0.5,0.25,0.75,0.25,1,0.75,1,0.75,0.75,0.25,0.5,0.25,0.5,1,0.75,0.25,0.75,0.75,0.5,1,0.75,0.25,0.75,0.25,0.75,1,0.25,0.5,0.25,0.75,0.75,0.25,0.25,0.5,1,1,0.5,0.5,1,0.75,0.75,0.75,0.75,0.5,1,0.5,0.5,0.75,1,0.5,0.5,1,0.5,0.5,1,1,1,0.5,1,0.5,1,0.75,0.25,0.75,0.5,0.25,0.75,0.5,0.75,0.5,0.5,1,0.5,0.25,0.75,0.75,0.25,1,0.75,0.25,0.25
174,1,1,1,0.75,0.25,0.75,0.25,0.5,0.25,0.75,0.25,0.75,1,0.5,1,0.5,0.25,0.5,1,0.5,1,0.5,1,1,0.75,0.5,0.5,0.5,0.25,0.75,0.75,0.5,1,0.75,0.75,0.25,0.75,0.5,0.25,0.5,0.25,0.75,1,0.75,0.75,1,0.25,0.5,1,0.25,1,1,1,0.5,1,0.75,0.5,1,0.5,0.25,0.5,1,0.75,0.5,0.25,0.25,0.5,0.5,1,1,0.5,0.25,0.5,0.5,1,0.5,0.5,0.5,0.25,0.75,0.75,1,1,0.5,0.25,0.25,0.75,1,0.75,0.25,1,1,0.5,1,1,0.5,1,0.75,0.5,0.5,1
175,0.75,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.25,0.75,0.75,0.75,0.5,1,0.25,0.5,0.25,0.5,1,0.75,0.75,0.5,1,0.5,0.5,0.25,0.5,0.25,1,0.5,0.5,1,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.25,0.5,0.25,1,0.75,0.25,1,0.5,1,0.75,1,1,1,0.5,0.5,0.5,1,0.25,0.5,0.5,0.25,0.5,0.25,1,0.5,0.5,0.5,1,0.75,1,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.5,1,1,0.75,1,0.5,0.25,0.5,1,0.5,1,1,0.25,0.75,1,1,0.5,0.25
176,0.25,0.25,1,1,0.25,0.25,1,0.25,0.25,0.75,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.75,1,0.25,0.75,0.5,0.25,0.25,1,1,0.25,0.25,1,0.25,1,0.75,1,0.75,1,0.25,0.75,0.25,0.75,0.25,1,0.75,0.75,0.75,0.75,0.5,0.25,0.5,0.5,1,0.25,0.5,1,0.75,1,1,0.5,1,0.5,1,0.75,0.25,0.75,0.5,0.5,0.25,1,0.25,0.75,0.5,1,0.5,0.25,1,1,1,0.25,0.25,0.25,0.25,1,0.25,0.5,1,0.5,0.25,0.5,0.5,0.5,1,0.75,1,0.25,0.25,1,1,1,0.25,1,0.75,0.25
177,0.5,1,0.75,0.75,0.75,0.5,0.5,1,0.5,0.5,0.5,0.25,0.25,0.25,0.75,1,0.75,0.5,1,0.25,0.75,0.75,0.75,1,1,0.25,1,0.25,0.75,0.75,0.75,0.5,0.25,1,0.75,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.25,1,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.5,1,0.75,1,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.75,1,0.75,0.25,0.5,1,0.75,1,0.5,1,0.5,1,0.25,0.75,0.25,1,1,0.75,0.75,0.25,0.25,1,0.5,0.5,0.25,0.25,1,0.25,1,0.25,1,1,0.75,0.5,0.5,1,0.75,1,0.25
178,0.5,0.5,1,0.75,0.25,0.75,0.25,0.5,0.25,1,0.25,0.75,1,0.25,1,1,1,0.75,1,1,0.75,1,0.5,1,1,0.75,0.75,0.25,1,1,0.5,0.25,1,0.5,1,0.25,1,1,0.5,0.25,1,0.75,0.75,0.25,0.75,0.25,0.25,0.5,0.25,0.25,1,0.5,1,0.75,1,0.25,0.5,0.5,0.25,0.5,0.25,1,0.75,0.75,0.5,0.25,0.75,0.75,0.5,0.25,0.5,1,0.75,1,0.75,0.5,1,0.75,0.75,0.25,0.75,0.75,0.5,1,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.5,0.75,1,0.75,0.25,1,0.5,0.5,0.5,1
179,0.5,0.25,0.25,1,0.75,0.5,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0.75,1,0.75,0.75,0.75,0.25,0.75,0.75,1,0.25,0.75,0.25,0.5,1,0.75,0.5,0.25,0.25,0.25,0.75,1,1,0.5,0.25,0.5,1,0.75,1,0.75,1,0.25,0.5,0.5,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,1,0.25,1,0.25,1,0.5,0.25,0.75,1,0.25,0.75,0.75,1,0.5,0.5,0.5,1,1,0.75,0.75,0.5,1,0.5,0.25,1,0.25,0.5,0.25,0.75,0.25,0.75,0.25,1,1,1
180,0.25,1,0.75,1,1,1,1,1,1,0.5,0.5,0.25,0.75,0.5,1,0.5,0.75,0.75,1,1,0.25,0.5,1,1,0.75,0.5,1,0.75,0.75,0.5,0.25,1,0.75,0.5,0.25,1,0.25,0.75,0.75,1,0.5,0.25,0.25,1,0.25,1,0.25,0.5,0.25,0.25,0.75,0.75,1,0.75,1,1,0.5,1,0.5,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.75,0.5,1,0.75,0.25,0.25,1,0.75,1,1,0.75,0.25,0.5,1,1,1,1,0.75,1,0.75,0.5,1,0.5,0.5,0.5,1,0.75,0.75,0.75,0.75
181,0.25,0.75,1,0.75,1,1,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.5,1,1,0.75,0.75,0.5,1,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.25,0.75,1,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.5,1,0.75,1,0.75,0.25,1,0.5,0.25,1,1,1,0.75,1,0.25,1,0.75,0.25,1,0.5,1,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,1,0.75,0.25,0.75,0.5,0.25,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.5,1,1,0.5
182,0.5,1,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,1,1,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.25,1,0.5,0.25,0.5,0.25,0.75,0.25,0.5,1,0.5,0.25,0.75,0.25,0.75,0.75,0.75,1,1,0.5,0.25,0.75,0.5,0.25,0.5,0.75,1,0.5,0.5,0.5,0.75,1,0.5,1,0.5,1,0.75,0.5,1,0.75,0.5,0.5,1,0.5,1,0.75,0.75,0.75,0.25,0.5,0.25,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,1,0.5,0.25,0.75,0.75,0.5,0.25,0.75,0.25,0.75,0.5,0.25
183,0.75,0.5,1,1,0.5,0.25,1,0.75,1,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.25,1,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.75,0.5,1,0.5,1,0.25,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.75,1,1,1,0.25,1,1,0.5,1,0.75,1,0.5,1,1,0.5,1,0.5,0.5,0.5,0.25,1,0.25,0.75,1,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,1,0.5,0.75,0.75,0.25,0.75,0.5,0.25,0.5,1,0.75,0.5,1,0.75,0.75,0.75,0.25,1,0.5,0.5
184,0.75,1,0.75,0.5,0.25,0.75,0.75,1,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1,0.5,0.5,0.75,0.75,0.25,0.25,0.25,1,0.5,1,0.75,0.5,1,1,0.5,1,0.5,0.25,0.5,1,0.5,0.25,0.5,0.5,0.5,0.25,0.75,1,0.25,0.5,0.25,1,1,0.75,0.25,0.75,1,1,0.5,1,0.25,0.25,0.75,0.75,1,1,1,1,0.75,0.25,1,0.75,0.5,1,0.75,1,0.75,0.75,0.5,0.5,0.5,0.5,1,0.25,0.75,0.25,1,1,1,0.75,0.5,0.5,1,1,0.75,1,1,1,0.75,1,0.5,1,1
185,1,0.5,0.25,1,0.25,0.25,0.75,0.25,0.25,1,1,1,1,1,1,0.25,0.25,0.5,0.25,1,1,0.75,0.5,0.25,0.25,0.25,0.25,1,0.75,1,1,1,0.5,1,0.5,0.25,0.75,0.5,1,0.75,0.5,0.5,0.25,1,0.75,1,0.75,0.5,0.25,1,0.75,0.25,1,0.75,1,0.75,0.5,1,0.25,0.25,1,1,0.75,1,1,1,0.25,0.75,1,0.75,1,1,0.5,1,0.75,0.75,0.25,0.25,0.5,0.5,0.25,1,0.75,0.25,0.25,1,1,0.75,0.75,0.25,0.25,1,0.75,1,0.75,0.25,0.25,0.5,0.25,0.75,0.25
186,0.5,1,0.5,1,1,0.25,0.75,0.75,0.75,1,0.5,1,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.5,1,1,1,0.75,0.5,1,0.25,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,0.75,0.5,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,1,1,0.75,1,1,0.5,1,0.75,0.5,0.25,0.75,0.25,0.5,1,0.5,1,0.75,0.25,0.25,0.75,0.75,0.75,0.5,0.25,0.25,1,1,0.25,0.5,1,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.75,1,1,0.5,0.5,0.25,0.25,0.25,0.75,0.25,0.5,0.25
187,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.75,0.25,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.25,0.5,0.5,0.5,1,1,0.5,0.75,0.5,1,0.75,1,1,0.5,0.25,0.25,0.25,0.5,1,0.75,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.75,0.5,1,1,0.75,1,1,0.75,1,1,0.5,0.5,0.25,0.75,0.5,1,0.25,0.25,0.25,1,0.75,0.25,0.75,0.5,0.5,1,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.75,0.5,0.5,0.25,0.75,0.25,0.25,1,0.75,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.25,1,0.75,0.5
188,0.75,1,0.75,0.5,0.25,0.75,1,0.75,0.75,0.5,0.25,0.5,0.75,0.25,1,0.5,1,0.5,0.25,0.75,0.5,1,0.5,0.25,0.5,1,0.75,0.5,0.25,0.25,0.5,0.5,1,0.5,0.5,0.75,0.5,0.5,1,0.5,0.5,1,0.25,0.75,0.75,1,1,0.5,0.25,0.25,0.75,0.5,0.25,0.75,1,1,0.5,1,0.5,0.5,1,0.75,0.5,0.5,1,0.5,0.25,0.75,0.5,0.5,1,0.5,0.5,1,0.75,0.25,0.75,1,0.25,0.75,0.5,1,0.75,0.75,0.75,0.25,0.5,1,0.25,0.5,0.25,0.75,0.75,0.5,0.25,1,0.75,1,0.75,0.5,0.5
189,0.25,0.25,0.75,0.25,0.25,0.75,1,1,0.5,1,1,0.75,0.75,0.5,0.25,1,0.75,0.25,0.75,0.25,1,0.75,1,1,1,0.5,0.25,0.75,0.75,0.5,1,0.75,0.25,0.75,0.5,1,1,0.75,0.25,0.75,0.25,1,1,1,0.25,0.75,0.25,0.5,0.25,0.75,0.75,0.5,1,0.75,1,1,0.5,1,0.75,0.75,0.75,1,0.25,0.5,0.25,0.25,1,0.75,0.75,0.75,1,0.75,0.75,0.25,0.75,0.25,0.5,1,1,1,0.5,1,1,1,0.75,0.25,0.5,0.25,0.5,0.25,0.25,0.5,1,0.75,1,0.25,0.75,0.5,1,1,0.25
190,0.5,0.25,0.25,0.25,0.75,1,0.75,0.5,1,0.75,0.75,0.75,0.5,1,0.75,0.25,0.75,0.75,0.75,1,0.25,1,1,1,1,0.25,0.25,0.25,1,0.75,0.25,0.25,0.75,1,0.25,1,1,1,0.75,1,0.75,1,1,1,0.75,0.25,0.25,0.5,0.25,0.25,1,1,1,0.75,1,0.5,0.5,0.5,1,0.5,1,0.5,0.25,0.25,0.25,0.25,1,0.5,0.5,1,1,0.25,0.5,1,0.75,0.75,1,0.75,1,0.5,0.25,1,0.75,0.25,1,1,0.5,0.25,0.75,0.5,0.25,1,0.75,0.25,0.25,0.25,1,0.25,0.5,0.25,0.75
