Id,Bound
812,1
813,0
814,1
815,1
816,1
817,0
818,0
819,0
820,1
821,1
822,1
823,0
824,1
825,0
826,1
827,0
828,0
829,1
830,1
831,1
832,0
833,0
834,1
835,1
836,1
837,1
838,1
839,0
840,1
841,0
842,1
843,0
844,0
845,1
846,1
847,0
848,0
849,1
850,1
851,0
852,0
853,0
854,1
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,1
863,0
864,1
865,1
866,1
867,1
868,0
869,0
870,0
871,1
872,0
873,1
874,0
875,0
876,0
877,0
878,1
879,0
880,1
881,1
882,0
883,0
884,1
885,0
886,1
887,0
888,0
889,1
890,0
891,1
892,0
893,0
894,0
895,0
896,0
897,0
898,1
899,0
900,1
901,1
902,1
903,0
904,1
905,0
906,1
907,1
908,1
909,1
910,1
911,0
912,1
913,1
914,1
915,0
916,0
917,0
918,1
919,0
920,0
921,0
922,1
923,1
924,0
925,0
926,1
927,0
928,1
929,0
930,0
931,1
932,1
933,1
934,0
935,0
936,1
937,1
938,0
939,1
940,0
941,1
942,1
943,0
944,0
945,0
946,1
947,1
948,0
949,0
950,1
951,1
952,1
953,1
954,1
955,0
956,1
957,0
958,1
959,1
960,1
961,0
962,1
963,1
964,0
965,0
966,1
967,1
968,0
969,0
970,1
971,0
972,0
973,0
974,1
975,0
976,1
977,1
978,0
979,1
980,0
981,0
982,0
983,0
984,0
985,1
986,0
987,0
988,1
989,0
990,1
991,0
992,0
993,1
994,1
995,1
996,1
997,0
998,1
999,1
1000,0
1001,0
1002,1
1003,0
1004,1
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,1
1012,1
1013,1
1014,1
1015,0
1016,1
1017,0
1018,1
1019,0
1020,0
1021,1
1022,1
1023,0
1024,0
1025,0
1026,1
1027,1
1028,1
1029,1
1030,0
1031,1
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,1
1042,0
1043,1
1044,0
1045,1
1046,0
1047,0
1048,0
1049,1
1050,0
1051,1
1052,0
1053,0
1054,0
1055,1
1056,1
1057,1
1058,1
1059,0
1060,1
1061,1
1062,0
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,1
1071,1
1072,0
1073,1
1074,0
1075,1
1076,0
1077,0
1078,0
1079,1
1080,0
1081,0
1082,0
1083,1
1084,0
1085,1
1086,1
1087,1
1088,0
1089,0
1090,1
1091,0
1092,0
1093,1
1094,1
1095,0
1096,0
1097,0
1098,1
1099,1
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,1
1107,0
1108,1
1109,1
1110,0
1111,0
1112,1
1113,1
1114,0
1115,1
1116,1
1117,0
1118,1
1119,1
1120,1
1121,0
1122,0
1123,1
1124,1
1125,1
1126,0
1127,0
1128,1
1129,1
1130,1
1131,1
1132,1
1133,0
1134,1
1135,0
1136,1
1137,0
1138,0
1139,1
1140,1
1141,1
1142,1
1143,0
1144,1
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,1
1159,0
1160,0
1161,1
1162,1
1163,0
1164,0
1165,1
1166,0
1167,1
1168,0
1169,1
1170,0
1171,0
1172,0
1173,0
1174,1
1175,1
1176,0
1177,0
1178,1
1179,1
1180,1
1181,0
1182,0
1183,1
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,1
1191,1
1192,1
1193,0
1194,1
1195,0
1196,1
1197,1
1198,1
1199,0
1200,0
1201,0
1202,1
1203,0
1204,1
1205,1
1206,1
1207,0
1208,1
1209,1
1210,0
1211,1
1212,0
1213,0
1214,1
1215,0
1216,1
1217,0
1218,0
1219,0
1220,1
1221,0
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,0
1229,0
1230,1
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,1
1239,0
1240,0
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,0
1249,0
1250,1
1251,1
1252,1
1253,1
1254,0
1255,0
1256,1
1257,0
1258,1
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,1
1266,0
1267,0
1268,1
1269,1
1270,1
1271,0
1272,0
1273,0
1274,1
1275,0
1276,0
1277,0
1278,1
1279,1
1280,1
1281,0
1282,1
1283,0
1284,1
1285,0
1286,0
1287,0
1288,1
1289,1
1290,1
1291,1
1292,0
1293,0
1294,1
1295,0
1296,1
1297,1
1298,0
1299,0
1300,0
1301,1
1302,1
1303,1
1304,1
1305,1
1306,0
1307,0
1308,1
1309,0
1310,1
1311,1
1312,1
1313,0
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,0
1322,1
1323,1
1324,1
1325,0
1326,1
1327,1
1328,0
1329,0
1330,0
1331,0
1332,1
1333,1
1334,0
1335,1
1336,1
1337,1
1338,0
1339,0
1340,1
1341,1
1342,1
1343,0
1344,1
1345,0
1346,1
1347,1
1348,1
1349,1
1350,0
1351,0
1352,0
1353,0
1354,1
1355,1
1356,1
1357,1
1358,0
1359,1
1360,0
1361,0
1362,0
1363,1
1364,1
1365,1
1366,1
1367,0
1368,0
1369,0
1370,1
1371,1
1372,0
1373,0
1374,0
1375,1
1376,1
1377,1
1378,0
1379,1
1380,1
1381,0
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,1
1389,1
1390,1
1391,1
1392,0
1393,1
1394,1
1395,1
1396,0
1397,0
1398,1
1399,1
1400,0
1401,0
1402,1
1403,0
1404,1
1405,1
1406,0
1407,0
1408,0
1409,0
1410,1
1411,1
1412,0
1413,0
1414,0
1415,0
1416,1
1417,1
1418,0
1419,1
1420,1
1421,0
1422,1
1423,0
1424,1
1425,0
1426,1
1427,1
1428,1
1429,0
1430,0
1431,1
1432,1
1433,1
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,1
1442,1
1443,1
1444,0
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,1
1452,1
1453,0
1454,1
1455,0
1456,1
1457,1
1458,1
1459,0
1460,0
1461,1
1462,1
1463,1
1464,1
1465,1
1466,0
1467,1
1468,0
1469,0
1470,0
1471,1
1472,1
1473,0
1474,0
1475,0
1476,1
1477,1
1478,1
1479,0
1480,0
1481,0
1482,0
1483,0
1484,1
1485,1
1486,0
1487,1
1488,0
1489,0
1490,1
1491,1
1492,1
1493,1
1494,0
1495,1
1496,0
1497,1
1498,0
1499,0
1500,1
1501,0
1502,1
1503,0
1504,1
1505,0
1506,1
1507,0
1508,0
1509,1
1510,0
1511,1
1512,1
1513,1
1514,1
1515,1
1516,0
1517,0
1518,0
1519,1
1520,1
1521,0
1522,1
1523,1
1524,1
1525,0
1526,0
1527,0
1528,0
1529,0
1530,1
1531,0
1532,0
1533,1
1534,0
1535,1
1536,1
1537,1
1538,1
1539,0
1540,1
1541,0
1542,0
1543,1
1544,0
1545,1
1546,1
1547,0
1548,0
1549,1
1550,1
1551,1
1552,0
1553,0
1554,1
1555,0
1556,1
1557,0
1558,0
1559,1
1560,0
1561,0
1562,1
1563,0
1564,0
1565,1
1566,1
1567,0
1568,0
1569,1
1570,1
1571,0
1572,1
1573,1
1574,0
1575,1
1576,1
1577,1
1578,0
1579,1
1580,1
1581,1
1582,0
1583,0
1584,0
1585,1
1586,1
1587,1
1588,1
1589,0
1590,1
1591,0
1592,1
1593,1
1594,0
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,1
1602,1
1603,0
1604,0
1605,1
1606,1
1607,1
1608,0
1609,0
1610,0
1611,1
1612,0
1613,0
1614,1
1615,0
1616,1
1617,1
1618,0
1619,1
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1
1626,1
1627,0
1628,1
1629,1
1630,1
1631,0
1632,1
1633,1
1634,1
1635,0
1636,0
1637,1
1638,0
1639,1
1640,1
1641,1
1642,0
1643,0
1644,1
1645,0
1646,0
1647,1
1648,0
1649,0
1650,1
1651,0
1652,0
1653,0
1654,0
1655,1
1656,0
1657,0
1658,0
1659,1
1660,1
1661,0
1662,0
1663,1
1664,0
1665,0
1666,1
1667,0
1668,0
1669,1
1670,0
1671,1
1672,0
1673,1
1674,1
1675,0
1676,0
1677,1
1678,0
1679,0
1680,1
1681,0
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,0
1689,0
1690,1
1691,0
1692,1
1693,1
1694,1
1695,1
1696,0
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,0
1708,0
1709,1
1710,1
1711,0
1712,1
1713,1
1714,0
1715,0
1716,0
1717,0
1718,1
1719,0
1720,1
1721,0
1722,0
1723,1
1724,0
1725,1
1726,0
1727,1
1728,1
1729,1
1730,0
1731,0
1732,1
1733,0
1734,0
1735,1
1736,0
1737,0
1738,1
1739,1
1740,1
1741,0
1742,1
1743,1
1744,0
1745,0
1746,1
1747,0
1748,1
1749,0
1750,0
1751,1
1752,0
1753,0
1754,0
1755,0
1756,0
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,1
1764,1
1765,1
1766,0
1767,0
1768,0
1769,1
1770,1
1771,0
1772,1
1773,0
1774,1
1775,1
1776,0
1777,1
1778,1
1779,1
1780,1
1781,0
1782,0
1783,0
1784,1
1785,0
1786,1
1787,1
1788,1
1789,1
1790,0
1791,1
1792,1
1793,1
1794,0
1795,1
1796,0
1797,0
1798,1
1799,1
1800,1
1801,1
1802,0
1803,1
1804,1
1805,1
1806,0
1807,1
1808,1
1809,1
1810,0
1811,1
1812,0
1813,1
1814,0
1815,1
1816,0
1817,1
1818,0
1819,1
1820,1
1821,1
1822,0
1823,1
1824,1
1825,0
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,0
1835,1
1836,1
1837,1
1838,0
1839,1
1840,1
1841,0
1842,0
1843,1
1844,0
1845,1
1846,0
1847,0
1848,1
1849,0
1850,0
1851,1
1852,0
1853,1
1854,0
1855,1
1856,0
1857,1
1858,1
1859,0
1860,1
1861,1
1862,0
1863,0
1864,1
1865,1
1866,0
1867,1
1868,0
1869,1
1870,1
1871,0
1872,0
1873,1
1874,0
1875,0
1876,1
1877,0
1878,1
1879,1
1880,0
1881,0
1882,1
1883,1
1884,1
1885,0
1886,1
1887,0
1888,1
1889,0
1890,0
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,0
1899,1
1900,1
1901,0
1902,0
1903,0
1904,1
1905,1
1906,0
1907,1
1908,0
1909,0
1910,1
1911,0
1912,0
1913,1
1914,1
1915,0
1916,1
1917,0
1918,0
1919,0
1920,0
1921,1
1922,1
1923,0
1924,0
1925,1
1926,0
1927,1
1928,1
1929,0
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,1
1937,1
1938,0
1939,1
1940,1
1941,1
1942,1
1943,0
1944,1
1945,0
1946,1
1947,1
1948,0
1949,0
1950,1
1951,0
1952,1
1953,1
1954,0
1955,0
1956,0
1957,1
1958,0
1959,1
1960,0
1961,0
1962,0
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,0
1970,1
1971,0
1972,1
1973,1
1974,0
1975,1
1976,1
1977,1
1978,0
1979,0
1980,1
1981,0
1982,1
1983,0
1984,1
1985,1
1986,0
1987,0
1988,1
1989,1
1990,1
1991,0
1992,0
1993,1
1994,0
1995,1
1996,1
1997,0
1998,1
1999,1
