Id,Bound
2484,0
2485,1
2486,0
2487,0
2488,0
2489,1
2490,0
2491,0
2492,0
2493,1
2494,0
2495,1
2496,1
2497,1
2498,1
2499,0
2500,1
2501,1
2502,1
2503,1
2504,0
2505,1
2506,1
2507,0
2508,0
2509,1
2510,0
2511,1
2512,1
2513,1
2514,1
2515,0
2516,0
2517,1
2518,1
2519,1
2520,0
2521,1
2522,1
2523,1
2524,1
2525,1
2526,0
2527,1
2528,0
2529,0
2530,0
2531,0
2532,1
2533,0
2534,1
2535,1
2536,0
2537,0
2538,1
2539,1
2540,0
2541,0
2542,1
2543,0
2544,1
2545,0
2546,0
2547,1
2548,1
2549,0
2550,1
2551,1
2552,1
2553,1
2554,0
2555,0
2556,1
2557,1
2558,0
2559,0
2560,1
2561,1
2562,1
2563,0
2564,0
2565,0
2566,1
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,1
2574,0
2575,0
2576,0
2577,1
2578,1
2579,0
2580,1
2581,0
2582,1
2583,0
2584,0
2585,0
2586,1
2587,0
2588,1
2589,0
2590,0
2591,1
2592,1
2593,1
2594,1
2595,0
2596,0
2597,1
2598,1
2599,0
2600,1
2601,0
2602,0
2603,1
2604,0
2605,1
2606,0
2607,1
2608,1
2609,1
2610,1
2611,0
2612,1
2613,1
2614,1
2615,0
2616,1
2617,1
2618,0
2619,0
2620,0
2621,1
2622,1
2623,0
2624,0
2625,1
2626,0
2627,0
2628,0
2629,1
2630,0
2631,1
2632,0
2633,0
2634,1
2635,1
2636,1
2637,0
2638,1
2639,0
2640,0
2641,0
2642,0
2643,1
2644,1
2645,0
2646,0
2647,0
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,0
2656,1
2657,0
2658,1
2659,1
2660,0
2661,0
2662,0
2663,0
2664,0
2665,1
2666,0
2667,1
2668,1
2669,1
2670,1
2671,1
2672,0
2673,0
2674,1
2675,0
2676,0
2677,1
2678,0
2679,1
2680,0
2681,0
2682,1
2683,0
2684,1
2685,0
2686,1
2687,1
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,0
2696,0
2697,0
2698,1
2699,1
2700,0
2701,0
2702,1
2703,1
2704,0
2705,0
2706,1
2707,0
2708,0
2709,0
2710,1
2711,0
2712,1
2713,0
2714,1
2715,1
2716,1
2717,0
2718,0
2719,0
2720,1
2721,0
2722,1
2723,1
2724,0
2725,1
2726,0
2727,1
2728,1
2729,1
2730,0
2731,1
2732,0
2733,1
2734,1
2735,1
2736,1
2737,0
2738,0
2739,0
2740,0
2741,1
2742,1
2743,0
2744,0
2745,0
2746,1
2747,1
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,0
2763,1
2764,0
2765,1
2766,1
2767,1
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,1
2777,1
2778,1
2779,0
2780,1
2781,0
2782,1
2783,0
2784,0
2785,0
2786,1
2787,1
2788,1
2789,1
2790,1
2791,0
2792,0
2793,0
2794,1
2795,0
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,1
2803,0
2804,0
2805,0
2806,0
2807,0
2808,1
2809,0
2810,1
2811,0
2812,0
2813,0
2814,0
2815,1
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,1
2824,1
2825,1
2826,1
2827,0
2828,1
2829,0
2830,1
2831,0
2832,1
2833,1
2834,1
2835,0
2836,1
2837,0
2838,0
2839,0
2840,1
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,1
2848,0
2849,0
2850,0
2851,1
2852,0
2853,1
2854,1
2855,0
2856,1
2857,1
2858,0
2859,1
2860,0
2861,1
2862,0
2863,1
2864,1
2865,0
2866,0
2867,0
2868,0
2869,0
2870,1
2871,1
2872,0
2873,1
2874,0
2875,1
2876,0
2877,1
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,0
2887,1
2888,0
2889,1
2890,0
2891,1
2892,1
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,1
2900,0
2901,0
2902,0
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,0
2910,1
2911,0
2912,0
2913,1
2914,0
2915,1
2916,1
2917,0
2918,0
2919,1
2920,1
2921,0
2922,1
2923,0
2924,1
2925,1
2926,1
2927,0
2928,1
2929,0
2930,1
2931,0
2932,0
2933,1
2934,1
2935,1
2936,1
2937,0
2938,1
2939,0
2940,1
2941,1
2942,1
2943,0
2944,1
2945,0
2946,1
2947,1
2948,1
2949,1
2950,1
2951,1
2952,0
2953,0
2954,1
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,0
2963,1
2964,1
2965,1
2966,0
2967,1
2968,1
2969,1
2970,0
2971,1
2972,0
2973,0
2974,1
2975,1
2976,1
2977,0
2978,0
2979,1
2980,1
2981,1
2982,0
2983,1
2984,1
2985,0
2986,0
2987,0
2988,0
2989,1
2990,0
2991,1
2992,1
2993,0
2994,0
2995,1
2996,0
2997,0
2998,1
2999,0
3000,0
3001,1
3002,1
3003,1
3004,1
3005,0
3006,0
3007,0
3008,0
3009,1
3010,0
3011,0
3012,0
3013,0
3014,1
3015,0
3016,0
3017,0
3018,0
3019,0
3020,1
3021,1
3022,0
3023,1
3024,1
3025,0
3026,0
3027,0
3028,1
3029,0
3030,0
3031,0
3032,1
3033,0
3034,0
3035,0
3036,1
3037,0
3038,1
3039,1
3040,0
3041,0
3042,1
3043,0
3044,0
3045,1
3046,1
3047,0
3048,0
3049,0
3050,1
3051,1
3052,0
3053,1
3054,0
3055,1
3056,1
3057,1
3058,1
3059,1
3060,0
3061,0
3062,1
3063,1
3064,1
3065,0
3066,0
3067,0
3068,1
3069,1
3070,1
3071,0
3072,1
3073,1
3074,0
3075,0
3076,0
3077,0
3078,1
3079,1
3080,0
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,0
3088,0
3089,1
3090,0
3091,0
3092,1
3093,1
3094,1
3095,0
3096,0
3097,0
3098,0
3099,0
3100,1
3101,0
3102,1
3103,0
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,0
3112,1
3113,1
3114,0
3115,0
3116,1
3117,0
3118,1
3119,0
3120,0
3121,0
3122,0
3123,1
3124,1
3125,1
3126,0
3127,0
3128,0
3129,1
3130,0
3131,1
3132,0
3133,1
3134,0
3135,0
3136,1
3137,0
3138,0
3139,0
3140,1
3141,1
3142,0
3143,0
3144,1
3145,1
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,1
3153,0
3154,0
3155,0
3156,1
3157,1
3158,0
3159,1
3160,1
3161,0
3162,0
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,0
3171,0
3172,1
3173,0
3174,1
3175,1
3176,1
3177,1
3178,0
3179,1
3180,1
3181,0
3182,0
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,0
3191,0
3192,0
3193,1
3194,1
3195,0
3196,1
3197,0
3198,1
3199,0
3200,0
3201,1
3202,0
3203,1
3204,0
3205,1
3206,0
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,0
3214,0
3215,0
3216,0
3217,1
3218,0
3219,0
3220,0
3221,0
3222,0
3223,1
3224,0
3225,1
3226,1
3227,1
3228,0
3229,1
3230,0
3231,0
3232,0
3233,1
3234,0
3235,1
3236,0
3237,1
3238,0
3239,0
3240,0
3241,1
3242,1
3243,1
3244,1
3245,0
3246,1
3247,1
3248,0
3249,0
3250,1
3251,0
3252,1
3253,0
3254,1
3255,1
3256,0
3257,1
3258,1
3259,0
3260,0
3261,1
3262,1
3263,0
3264,1
3265,1
3266,0
3267,0
3268,1
3269,1
3270,0
3271,1
3272,1
3273,0
3274,1
3275,1
3276,0
3277,0
3278,1
3279,1
3280,0
3281,1
3282,0
3283,1
3284,1
3285,1
3286,0
3287,1
3288,1
3289,0
3290,0
3291,1
3292,0
3293,1
3294,1
3295,1
3296,1
3297,0
3298,1
3299,1
3300,1
3301,1
3302,0
3303,0
3304,0
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,0
3316,1
3317,1
3318,0
3319,1
3320,1
3321,0
3322,0
3323,0
3324,1
3325,0
3326,1
3327,0
3328,0
3329,1
3330,0
3331,0
3332,0
3333,0
3334,0
3335,1
3336,1
3337,1
3338,1
3339,1
3340,1
3341,0
3342,1
3343,0
3344,0
3345,1
3346,1
3347,0
3348,1
3349,1
3350,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,0
3357,0
3358,0
3359,0
3360,0
3361,1
3362,0
3363,0
3364,0
3365,0
3366,1
3367,1
3368,1
3369,0
3370,1
3371,1
3372,0
3373,0
3374,1
3375,0
3376,0
3377,1
3378,0
3379,1
3380,1
3381,0
3382,1
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,1
3393,0
3394,0
3395,1
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,0
3403,1
3404,1
3405,0
3406,0
3407,0
3408,1
3409,1
3410,0
3411,1
3412,0
3413,1
3414,0
3415,0
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,1
3428,0
3429,0
3430,0
3431,1
3432,1
3433,0
3434,0
3435,0
3436,0
3437,0
3438,1
3439,1
3440,1
3441,0
3442,0
3443,1
3444,0
3445,1
3446,0
3447,1
3448,1
3449,1
3450,1
3451,1
3452,1
3453,0
3454,1
3455,1
3456,0
3457,0
3458,1
3459,0
3460,1
3461,0
3462,0
3463,1
3464,0
3465,0
3466,1
3467,0
3468,1
3469,1
3470,1
3471,0
3472,1
3473,1
3474,0
3475,0
3476,1
3477,0
3478,0
3479,1
3480,1
3481,1
3482,0
3483,0
3484,0
3485,1
3486,0
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,0
3494,0
3495,0
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,0
3503,0
3504,1
3505,1
3506,0
3507,1
3508,1
3509,1
3510,0
3511,0
3512,0
3513,1
3514,1
3515,0
3516,1
3517,1
3518,0
3519,0
3520,1
3521,0
3522,1
3523,0
3524,1
3525,1
3526,0
3527,0
3528,1
3529,0
3530,0
3531,0
3532,1
3533,0
3534,1
3535,0
3536,0
3537,0
3538,1
3539,1
3540,1
3541,0
3542,0
3543,0
3544,1
3545,1
3546,0
3547,1
3548,1
3549,1
3550,0
3551,0
3552,0
3553,0
3554,0
3555,1
3556,1
3557,0
3558,1
3559,0
3560,0
3561,0
3562,1
3563,0
3564,0
3565,1
3566,0
3567,0
3568,0
3569,1
3570,1
3571,0
3572,0
3573,0
3574,0
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,1
3582,1
3583,0
3584,0
3585,1
3586,0
3587,1
3588,0
3589,0
3590,0
3591,0
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,0
3599,1
3600,1
3601,1
3602,1
3603,0
3604,0
3605,1
3606,0
3607,1
3608,1
3609,1
3610,1
3611,1
3612,0
3613,1
3614,1
3615,1
3616,1
3617,0
3618,0
3619,1
3620,1
3621,1
3622,1
3623,1
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,0
3631,0
3632,1
3633,1
3634,0
3635,1
3636,1
3637,0
3638,0
3639,0
3640,0
3641,1
3642,0
3643,0
3644,0
3645,0
3646,1
3647,0
3648,0
3649,1
3650,1
3651,0
3652,1
3653,0
3654,1
3655,0
3656,0
3657,0
3658,1
3659,1
3660,0
3661,1
3662,1
3663,1
3664,0
3665,0
3666,0
3667,1
3668,1
3669,1
3670,0
3671,1
3672,1
3673,0
3674,0
3675,0
3676,0
3677,1
3678,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,1
3685,1
3686,0
3687,0
3688,0
3689,0
3690,1
3691,0
3692,1
3693,1
3694,1
3695,1
3696,1
3697,0
3698,0
3699,1
3700,1
3701,1
3702,1
3703,1
3704,0
3705,0
3706,0
3707,0
3708,0
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0
3715,1
3716,0
3717,0
3718,1
3719,0
3720,0
3721,0
3722,1
3723,0
3724,0
3725,1
3726,0
3727,0
3728,0
3729,0
3730,1
3731,1
3732,1
3733,1
3734,1
3735,0
3736,1
3737,0
3738,1
3739,1
3740,0
3741,0
3742,1
3743,0
3744,1
3745,0
3746,0
3747,1
3748,0
3749,0
3750,0
3751,0
3752,1
3753,1
3754,1
3755,1
3756,0
3757,1
3758,1
3759,1
3760,0
3761,0
3762,1
3763,0
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,0
3771,0
3772,1
3773,0
3774,0
3775,1
3776,0
3777,0
3778,0
3779,0
3780,0
3781,1
3782,0
3783,1
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,1
3797,1
3798,1
3799,0
3800,0
3801,0
3802,0
3803,0
3804,1
3805,1
3806,1
3807,0
3808,1
3809,0
3810,0
3811,0
3812,1
3813,1
3814,1
3815,0
3816,0
3817,1
3818,1
3819,0
3820,1
3821,0
3822,1
3823,0
3824,1
3825,1
3826,1
3827,1
3828,0
3829,1
3830,0
3831,1
3832,1
3833,1
3834,1
3835,0
3836,1
3837,0
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,1
3852,1
3853,1
3854,0
3855,0
3856,1
3857,0
3858,0
3859,0
3860,1
3861,1
3862,0
3863,0
3864,1
3865,1
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,0
3879,1
3880,0
3881,1
3882,0
3883,0
3884,0
3885,1
3886,1
3887,1
3888,0
3889,0
3890,0
3891,1
3892,1
3893,0
3894,0
3895,0
3896,1
3897,0
3898,1
3899,1
3900,1
3901,1
3902,1
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,1
3911,1
3912,1
3913,1
3914,1
3915,0
3916,0
3917,1
3918,1
3919,1
3920,1
3921,0
3922,1
3923,1
3924,1
3925,1
3926,1
3927,0
3928,1
3929,0
3930,1
3931,0
3932,1
3933,1
3934,0
3935,0
3936,0
3937,0
3938,1
3939,1
3940,0
3941,0
3942,1
3943,1
3944,0
3945,0
3946,0
3947,0
3948,1
3949,0
3950,1
3951,1
3952,0
3953,0
3954,0
3955,1
3956,1
3957,1
3958,0
3959,0
3960,0
3961,1
3962,1
3963,1
3964,0
3965,1
3966,0
3967,1
3968,0
3969,1
3970,1
3971,0
3972,1
3973,1
3974,0
3975,1
3976,1
3977,1
3978,0
3979,0
3980,1
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,1
3992,1
3993,0
3994,1
3995,1
3996,1
3997,0
3998,0
3999,1
